has_description,has_url,is_geo_enabled,has_twice_number_followers,has_default_profile,has_profile_image,has_100_friends_1_follower_ratio,has_50_friends_1_follower_ratio,is_protected,is_verified,num_favourites,num_list,num_followers,num_friends,statuses_count,followers_i_follow_back_ratio,friends_that_follow_me_back_ratio,is_bot
1,0,0,0,1,1,0,0,0,0,0,0,20,427,48,0.2,0.009367681,1
1,0,0,0,1,1,0,0,0,0,0,0,14,433,39,0.285714286,0.009237875,1
0,0,0,0,1,1,0,0,0,0,0,0,31,639,44,0.225806452,0.010954617,1
1,0,0,0,1,1,0,0,0,0,0,0,20,625,69,0.15,0.0048,1
1,0,0,0,1,1,0,0,0,0,0,0,29,622,60,0.275862069,0.012861736,1
1,0,0,0,1,1,0,0,0,0,0,0,23,579,49,0.260869565,0.010362694,1
1,0,0,0,1,1,0,0,0,0,0,0,21,615,65,0.142857143,0.004878049,1
0,0,0,0,1,1,0,0,0,0,0,0,16,593,67,0.125,0.003372681,1
1,0,0,0,1,1,0,0,0,0,0,0,22,598,0,0.181818182,0.006688963,1
1,0,0,0,1,1,0,0,0,0,0,0,30,615,59,0.133333333,0.006504065,1
1,0,0,0,1,1,0,0,0,0,0,0,25,623,64,0.2,0.008025682,1
0,0,0,0,1,1,0,0,0,0,0,0,28,774,54,0.142857143,0.005167959,1
1,0,0,0,1,1,0,0,0,0,0,0,29,618,65,0.24137931,0.011326861,1
1,0,0,0,1,1,0,0,0,0,0,0,24,788,63,0.291666667,0.008883249,1
1,0,0,0,1,1,0,0,0,0,0,0,18,647,65,0.222222222,0.00618238,1
1,0,0,0,1,1,0,0,0,0,0,0,25,836,65,0.24,0.007177033,1
1,0,0,0,1,1,0,0,0,0,0,0,18,573,52,0.055555556,0.001745201,1
1,0,0,0,1,1,0,0,0,0,0,0,25,666,71,0.4,0.015015015,1
1,0,0,0,1,1,0,0,0,0,0,0,25,602,70,0.12,0.004983389,1
1,0,0,0,1,1,0,0,0,0,0,0,25,743,60,0.24,0.00807537,1
1,0,0,0,1,1,0,0,0,0,0,0,23,739,62,0.347826087,0.01082544,1
1,0,0,0,1,1,0,0,0,0,0,0,21,590,58,0.333333333,0.011864407,1
1,0,0,0,1,1,0,0,0,0,0,0,15,602,64,0.266666667,0.006644518,1
1,0,0,0,1,1,0,0,0,0,0,0,19,614,56,0.315789474,0.009771987,1
1,0,0,0,1,1,0,0,0,0,0,0,27,1096,114,0.481481481,0.011861314,1
0,0,0,0,1,1,0,0,0,0,0,0,24,719,83,0.166666667,0.005563282,1
1,0,0,0,1,1,0,0,0,0,0,0,21,696,83,0.285714286,0.00862069,1
1,0,0,0,1,1,0,0,0,0,0,0,30,653,62,0.333333333,0.015313936,1
1,0,0,0,1,1,0,0,0,0,0,0,17,669,69,0.294117647,0.007473842,1
1,0,0,0,1,1,0,0,0,0,0,0,20,659,72,0.15,0.004552352,1
1,0,0,0,1,1,0,0,0,0,0,0,24,610,69,0.208333333,0.008196721,1
1,0,0,0,1,1,0,0,0,0,0,0,34,1163,153,0.088235294,0.002579536,1
1,0,0,0,1,1,0,0,0,0,0,0,23,674,51,0.304347826,0.010385757,1
1,0,0,0,1,1,0,0,0,0,0,0,17,573,43,0.117647059,0.003490401,1
1,0,0,0,1,1,0,0,0,0,0,0,28,638,58,0.285714286,0.012539185,1
1,0,0,0,1,1,0,0,0,0,0,0,24,623,64,0.166666667,0.006420546,1
1,0,0,0,1,1,0,0,0,0,0,0,25,584,51,0.24,0.010273973,1
1,0,0,0,1,1,0,0,0,0,0,0,28,966,115,0.25,0.007246377,1
1,0,0,0,1,1,0,0,0,0,0,0,28,710,64,0.178571429,0.007042254,1
1,0,0,0,1,1,0,0,0,0,0,0,32,1013,94,0.3125,0.009871668,1
0,0,0,0,1,1,0,0,0,0,0,0,20,641,68,0.25,0.007800312,1
1,0,0,0,1,1,0,0,0,0,0,0,21,852,89,0.476190476,0.011737089,1
0,0,0,0,1,1,0,0,0,0,0,0,27,624,55,0.259259259,0.011217949,1
0,0,0,0,1,1,0,0,0,0,0,0,22,843,70,0.454545455,0.011862396,1
1,0,0,0,1,1,0,0,0,0,0,0,15,741,55,0.266666667,0.005398111,1
1,0,0,0,1,1,0,0,0,0,0,0,20,619,73,0.35,0.011308562,1
1,0,0,0,1,1,0,0,0,0,0,0,18,589,50,0.111111111,0.003395586,1
1,0,0,0,1,1,0,0,0,0,0,0,30,691,75,0.266666667,0.011577424,1
1,0,0,0,1,1,0,0,0,0,0,0,23,588,58,0.260869565,0.010204082,1
1,0,0,0,1,1,0,0,0,0,0,0,19,659,56,0.263157895,0.007587253,1
1,0,0,0,1,1,0,0,0,0,0,0,30,772,70,0.4,0.015544041,1
1,0,0,0,1,1,0,0,0,0,0,0,20,636,67,0.3,0.009433962,1
1,0,0,0,1,1,0,0,0,0,0,0,27,720,73,0.37037037,0.013888889,1
1,0,0,0,1,1,0,0,0,0,0,0,20,735,74,0.4,0.010884354,1
1,0,0,0,1,1,0,0,0,0,0,0,25,550,60,0.44,0.02,1
0,0,0,0,1,1,0,0,0,0,1,0,21,715,63,0.428571429,0.012587413,1
1,0,0,0,1,1,0,0,0,0,0,0,27,583,64,0.37037037,0.017152659,1
1,0,0,0,1,1,0,0,0,0,0,0,18,701,52,0.166666667,0.004279601,1
1,0,0,0,1,1,0,0,0,0,0,0,17,605,64,0.176470588,0.004958678,1
1,0,0,0,1,1,0,0,0,0,0,0,26,573,47,0.153846154,0.006980803,1
1,0,0,0,1,1,0,0,0,0,0,0,15,526,69,0.266666667,0.007604563,1
1,0,0,0,1,1,0,0,0,0,0,0,20,808,65,0.25,0.006188119,1
1,0,0,0,1,1,0,0,0,0,0,0,16,655,76,0.3125,0.007633588,1
0,0,0,0,1,1,0,0,0,0,0,0,20,517,50,0.35,0.013539652,1
1,0,0,0,1,1,0,0,0,0,0,0,23,595,54,0.347826087,0.013445378,1
1,0,0,0,1,1,0,0,0,0,0,0,22,666,68,0.272727273,0.009009009,1
1,0,0,0,1,1,0,0,0,0,0,0,15,530,51,0.266666667,0.00754717,1
0,0,0,0,1,1,0,0,0,0,0,0,23,531,50,0.130434783,0.005649718,1
1,0,0,0,1,1,0,0,0,0,0,0,25,647,53,0.4,0.015455951,1
1,0,0,0,1,1,0,0,0,0,0,0,24,568,56,0.291666667,0.012323944,1
1,0,0,0,1,1,0,0,0,0,0,0,32,735,65,0.28125,0.012244898,1
1,0,0,0,1,1,0,0,0,0,0,0,25,579,52,0.32,0.013816926,1
0,0,0,0,1,1,0,0,0,0,0,0,34,854,80,0.323529412,0.012880562,1
1,0,0,0,1,1,0,0,0,0,0,0,28,627,53,0.357142857,0.015948963,1
0,0,0,0,1,1,0,0,0,0,0,0,26,653,60,0.307692308,0.012251149,1
1,0,0,0,1,1,0,0,0,0,0,0,21,562,60,0.19047619,0.007117438,1
0,0,0,0,1,1,0,0,0,0,0,0,29,773,48,0.172413793,0.006468305,1
1,0,0,0,1,1,0,0,0,0,0,0,16,522,68,0.1875,0.005747126,1
1,0,0,0,1,1,0,0,0,0,0,0,21,648,78,0.285714286,0.009259259,1
1,0,0,0,1,1,0,0,0,0,0,0,24,548,58,0.333333333,0.01459854,1
1,0,0,0,1,1,0,0,0,0,0,0,25,536,49,0.44,0.020522388,1
1,0,0,0,1,1,0,0,0,0,0,0,23,517,62,0.173913043,0.007736944,1
1,0,0,0,1,1,0,0,0,0,0,0,19,549,55,0.315789474,0.010928962,1
0,0,0,0,1,1,0,0,0,0,0,0,20,595,59,0.1,0.003361345,1
0,0,0,0,1,1,0,0,0,0,0,0,22,551,60,0.181818182,0.007259528,1
1,0,0,0,1,1,0,0,0,0,0,0,30,481,44,0.2,0.012474012,1
1,0,0,0,1,1,0,0,0,0,0,0,26,523,54,0.269230769,0.013384321,1
1,0,0,0,1,1,0,0,0,0,0,0,24,507,56,0.166666667,0.007889546,1
1,0,0,0,1,1,0,0,0,0,0,0,21,702,72,0.19047619,0.005698006,1
1,0,0,0,1,1,0,0,0,0,0,0,28,555,64,0.285714286,0.014414414,1
1,0,0,0,1,1,0,0,0,0,0,0,22,576,57,0.272727273,0.010416667,1
1,0,0,0,1,1,0,0,0,0,0,0,19,548,51,0.263157895,0.009124088,1
1,0,0,0,1,1,0,0,0,0,0,0,19,566,59,0.157894737,0.005300353,1
1,0,0,0,1,1,0,0,0,0,0,0,24,560,61,0.291666667,0.0125,1
1,0,0,0,1,1,0,0,0,0,0,0,27,587,41,0.333333333,0.015332198,1
1,0,0,0,1,1,0,0,0,0,0,0,24,519,57,0.208333333,0.009633911,1
1,0,0,0,1,1,0,0,0,0,0,0,22,564,36,0.227272727,0.008865248,1
1,0,0,0,1,1,0,0,0,0,0,0,24,589,40,0.125,0.005093379,1
1,0,0,0,1,1,0,0,0,0,0,0,18,547,36,0.333333333,0.010968921,1
1,0,0,0,1,1,0,0,0,0,0,0,32,763,77,0.21875,0.009174312,1
1,0,0,0,1,1,0,0,0,0,0,0,17,624,64,0.117647059,0.003205128,1
1,0,0,0,1,1,0,0,0,0,0,0,22,666,41,0.136363636,0.004504505,1
0,0,0,0,1,1,0,0,0,0,0,0,29,516,48,0.275862069,0.015503876,1
1,0,0,0,1,1,0,0,0,0,0,0,21,507,49,0.142857143,0.00591716,1
1,0,0,0,1,1,0,0,0,0,0,0,17,531,41,0.352941176,0.011299435,1
1,0,0,0,1,1,0,0,0,0,0,0,22,583,66,0.181818182,0.006861063,1
1,0,0,0,1,1,0,0,0,0,0,0,20,499,58,0.2,0.008016032,1
1,0,0,0,1,1,0,0,0,0,0,0,26,549,51,0.269230769,0.012750455,1
1,0,0,0,1,1,0,0,0,0,0,0,26,581,56,0.230769231,0.010327022,1
1,0,0,0,1,1,0,0,0,0,0,0,16,562,62,0.4375,0.012455516,1
1,0,0,0,1,1,0,0,0,0,0,0,17,578,53,0.294117647,0.008650519,1
1,0,0,0,1,1,0,0,0,0,0,0,26,489,50,0.307692308,0.016359918,1
1,0,0,0,1,1,0,0,0,0,0,0,19,500,48,0.210526316,0.008,1
1,0,0,0,1,1,0,0,0,0,0,0,17,450,39,0.294117647,0.011111111,1
1,0,0,0,1,1,0,0,0,0,0,0,30,636,63,0.266666667,0.012578616,1
1,0,0,0,1,1,0,0,0,0,1,0,23,624,58,0.217391304,0.008012821,1
1,0,0,0,1,1,0,0,0,0,0,0,16,492,52,0.3125,0.010162602,1
0,0,0,0,1,1,0,0,0,0,0,0,23,507,62,0.217391304,0.009861933,1
1,0,0,0,1,1,0,0,0,0,0,0,16,476,58,0.125,0.004201681,1
1,0,0,0,1,1,0,0,0,0,0,0,28,630,61,0.25,0.011111111,1
1,0,0,0,1,1,0,0,0,0,0,0,21,535,46,0.380952381,0.014953271,1
1,0,0,0,1,1,0,0,0,0,0,1,23,541,48,0.217391304,0.009242144,1
1,0,0,0,1,1,0,0,0,0,0,0,20,565,55,0.35,0.012389381,1
1,0,0,0,1,1,0,0,0,0,0,0,22,549,48,0.227272727,0.009107468,1
1,0,0,0,1,1,0,0,0,0,0,0,16,510,50,0.3125,0.009803922,1
1,0,0,0,1,1,0,0,0,0,0,0,20,501,46,0.2,0.007984032,1
1,0,0,0,1,1,0,0,0,0,0,0,19,526,40,0.263157895,0.009505703,1
1,0,0,0,1,1,0,0,0,0,0,0,33,521,47,0.272727273,0.017274472,1
1,0,0,0,1,1,0,0,0,0,0,0,18,520,57,0.222222222,0.007692308,1
0,0,0,0,1,1,0,0,0,0,0,0,10,407,48,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,33,751,75,0.303030303,0.013315579,1
0,0,0,0,1,1,0,0,0,0,0,0,16,561,60,0.1875,0.005347594,1
1,0,0,0,1,1,0,0,0,0,0,0,23,548,55,0.304347826,0.012773723,1
1,0,0,0,1,1,0,0,0,0,0,0,26,513,39,0.230769231,0.011695906,1
1,0,0,0,1,1,0,0,0,0,0,0,24,544,59,0.125,0.005514706,1
1,0,0,0,1,1,0,0,0,0,0,0,24,494,43,0.166666667,0.008097166,1
1,0,0,0,1,1,0,0,0,0,0,0,24,585,58,0.166666667,0.006837607,1
1,0,0,0,1,1,0,0,0,0,0,0,26,594,44,0.115384615,0.005050505,1
1,0,0,0,1,1,0,0,0,0,0,0,23,478,49,0.086956522,0.0041841,1
1,0,0,0,1,1,0,0,0,0,0,0,17,445,40,0.176470588,0.006741573,1
0,0,0,0,1,1,0,0,0,0,0,0,19,473,42,0.263157895,0.010570825,1
1,0,0,0,1,1,0,0,0,0,0,0,24,493,57,0.125,0.006085193,1
0,0,0,0,1,1,0,0,0,0,0,0,25,462,41,0.08,0.004329004,1
1,0,0,0,1,1,0,0,0,0,0,0,17,500,49,0.235294118,0.008,1
0,0,0,0,1,1,0,0,0,0,0,0,22,490,45,0.272727273,0.012244898,1
1,0,0,0,1,1,0,0,0,0,0,0,27,640,59,0.148148148,0.00625,1
1,0,0,0,1,1,0,0,0,0,0,0,20,432,42,0.15,0.006944444,1
1,0,0,0,1,1,0,0,0,0,0,0,20,461,26,0.15,0.006507592,1
1,0,0,0,1,1,0,0,0,0,0,0,16,484,44,0.125,0.004132231,1
1,0,0,0,1,1,0,0,0,0,0,0,26,649,59,0.307692308,0.012326656,1
1,0,0,0,1,1,0,0,0,0,0,0,16,450,41,0.25,0.008888889,1
0,0,0,0,1,1,0,0,0,0,0,0,24,402,40,0.125,0.007462687,1
1,0,0,0,1,1,0,0,0,0,0,0,21,472,42,0.19047619,0.008474576,1
1,0,0,0,1,1,0,0,0,0,0,0,22,392,31,0.136363636,0.007653061,1
1,0,0,0,1,1,0,0,0,0,0,0,21,461,53,0.333333333,0.015184382,1
1,0,0,0,1,1,0,0,0,0,0,0,20,496,40,0.25,0.010080645,1
1,0,0,0,1,1,0,0,0,0,0,0,13,480,47,0.230769231,0.00625,1
1,0,0,0,1,1,0,0,0,0,0,0,16,438,45,0.125,0.00456621,1
1,0,0,0,1,1,0,0,0,0,0,0,20,511,51,0.05,0.001956947,1
1,0,0,0,1,1,0,0,0,0,0,0,22,527,49,0.181818182,0.007590133,1
1,0,0,0,1,1,0,0,0,0,0,0,28,543,54,0.392857143,0.020257827,1
1,0,0,0,1,1,0,0,0,0,0,0,17,353,44,0.176470588,0.008498584,1
1,0,0,0,1,1,0,0,0,0,0,0,20,411,35,0.15,0.00729927,1
1,0,0,0,1,1,0,0,0,0,0,0,19,458,54,0.105263158,0.004366812,1
1,0,0,0,1,1,0,0,0,0,0,0,9,438,41,0.111111111,0.002283105,1
1,0,0,0,1,1,0,0,0,0,0,0,26,465,38,0.153846154,0.008602151,1
1,0,0,0,1,1,0,0,0,0,0,0,24,389,39,0.166666667,0.010282776,1
1,0,0,0,1,1,0,0,0,0,0,0,12,394,25,0.166666667,0.005076142,1
1,0,0,0,1,1,0,0,0,0,0,0,18,420,35,0.166666667,0.007142857,1
1,0,0,0,1,1,0,0,0,0,0,0,13,403,48,0.076923077,0.00248139,1
1,0,0,0,1,1,0,0,0,0,0,0,25,403,38,0.2,0.012406948,1
0,0,0,0,1,1,0,0,0,0,0,0,19,377,39,0.157894737,0.00795756,1
1,0,0,0,1,1,0,0,0,0,0,0,17,398,46,0.294117647,0.012562814,1
1,0,0,0,1,1,0,0,0,0,0,0,21,398,45,0.047619048,0.002512563,1
1,0,0,0,1,1,0,0,0,0,0,0,21,412,33,0.238095238,0.012135922,1
1,0,0,0,1,1,0,0,0,0,0,0,23,428,41,0.043478261,0.002336449,1
1,0,0,0,1,1,0,0,0,0,0,0,15,394,39,0.2,0.007614213,1
0,0,0,0,1,1,0,0,0,0,0,0,26,399,52,0.230769231,0.015037594,1
1,0,0,0,1,1,0,0,0,0,0,0,13,379,35,0.076923077,0.002638522,1
0,0,0,0,1,1,0,0,0,0,0,0,22,484,45,0.272727273,0.012396694,1
1,0,0,0,1,1,0,0,0,0,0,0,14,533,39,0.142857143,0.003752345,1
1,0,0,0,1,1,0,0,0,0,0,0,22,465,28,0.045454545,0.002150538,1
1,0,0,0,1,1,0,0,0,0,0,0,10,416,34,0.1,0.002403846,1
1,0,0,0,1,1,0,0,0,0,0,0,20,385,47,0.15,0.007792208,1
1,0,0,0,1,1,0,0,0,0,0,0,27,399,43,0.074074074,0.005012531,1
1,0,0,0,1,1,0,0,0,0,0,0,19,401,42,0.315789474,0.014962594,1
1,0,0,0,1,1,0,0,0,0,0,0,13,428,34,0.384615385,0.011682243,1
1,0,0,0,1,1,0,0,0,0,0,0,13,374,32,0.230769231,0.00802139,1
1,0,0,0,1,1,0,0,0,0,0,0,23,361,37,0.173913043,0.011080332,1
1,0,0,0,1,1,0,0,0,0,0,0,26,399,44,0.269230769,0.01754386,1
1,0,0,0,1,1,0,0,0,0,0,0,11,403,38,0.181818182,0.004962779,1
1,0,0,0,1,1,0,0,0,0,0,0,20,397,31,0.2,0.010075567,1
1,0,0,0,1,1,0,0,0,0,0,0,18,398,54,0.222222222,0.010050251,1
1,0,0,0,1,1,0,0,0,0,0,0,17,372,29,0.235294118,0.010752688,1
1,0,0,0,1,1,0,0,0,0,0,0,17,388,28,0,0,1
0,0,0,0,1,1,0,0,0,0,0,0,11,394,35,0.181818182,0.005076142,1
1,0,0,0,1,1,0,0,0,0,0,0,17,383,39,0.117647059,0.005221932,1
1,0,0,0,1,1,0,0,0,0,0,0,21,417,42,0.047619048,0.002398082,1
1,0,0,0,1,1,0,0,0,0,0,0,12,364,29,0.25,0.008241758,1
1,0,0,0,1,1,0,0,0,0,0,0,18,394,36,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,24,430,41,0.125,0.006976744,1
1,0,0,0,1,1,0,0,0,0,0,0,15,398,46,0.066666667,0.002512563,1
1,0,0,0,1,1,0,0,0,0,0,0,15,379,30,0.4,0.015831135,1
1,0,0,0,1,1,0,0,0,0,0,0,23,388,40,0.173913043,0.010309278,1
1,0,0,0,1,1,0,0,0,0,0,0,15,383,37,0.133333333,0.005221932,1
1,0,0,0,1,1,0,0,0,0,0,0,10,388,42,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,19,409,37,0.105263158,0.004889976,1
1,0,0,0,1,1,0,0,0,0,0,0,20,358,27,0.05,0.002793296,1
1,0,0,0,1,1,0,0,0,0,0,0,18,355,36,0.166666667,0.008450704,1
1,0,0,0,1,1,0,0,0,0,0,0,19,354,41,0.105263158,0.005649718,1
1,0,0,0,1,1,0,0,0,0,0,0,16,401,44,0.3125,0.012468828,1
1,0,0,0,1,1,0,0,0,0,0,0,15,342,38,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,22,409,33,0.136363636,0.007334963,1
1,0,0,0,1,1,0,0,0,0,0,0,20,366,38,0.25,0.013661202,1
1,0,0,0,1,1,0,0,0,0,0,0,25,360,31,0.16,0.011111111,1
0,0,0,0,1,1,0,0,0,0,0,0,20,357,30,0.25,0.014005602,1
1,0,0,0,1,1,0,0,0,0,0,0,12,365,49,0.25,0.008219178,1
0,0,0,0,1,1,0,0,0,0,0,0,18,363,38,0.111111111,0.005509642,1
1,0,0,0,1,1,0,0,0,0,0,0,42,951,149,0.285714286,0.012618297,1
1,0,0,0,1,1,0,0,0,0,0,0,21,365,47,0.19047619,0.010958904,1
1,0,0,0,1,1,0,0,0,0,0,0,21,404,34,0.19047619,0.00990099,1
1,0,0,0,1,1,0,0,0,0,0,0,18,385,40,0.277777778,0.012987013,1
0,0,0,0,1,1,0,0,0,0,0,0,15,404,43,0.066666667,0.002475248,1
0,0,0,0,1,1,0,0,0,0,0,0,13,404,37,0.076923077,0.002475248,1
1,0,0,0,1,1,0,0,0,0,0,0,18,387,33,0.111111111,0.005167959,1
1,0,0,0,1,1,0,0,0,0,0,0,14,400,44,0.071428571,0.0025,1
1,0,0,0,1,1,0,0,0,0,1,0,15,338,33,0.133333333,0.00591716,1
1,0,0,0,1,1,0,0,0,0,0,0,18,452,40,0.111111111,0.004424779,1
1,0,0,0,1,1,0,0,0,0,0,0,21,366,27,0.047619048,0.00273224,1
1,0,0,0,1,1,0,0,0,0,0,0,16,382,44,0.1875,0.007853403,1
1,0,0,0,1,1,0,0,0,0,0,0,18,373,36,0.277777778,0.013404826,1
1,0,0,0,1,1,0,0,0,0,0,0,25,378,38,0.32,0.021164021,1
0,0,0,0,1,1,0,0,0,0,0,0,28,406,39,0.25,0.017241379,1
1,0,0,0,1,1,0,0,0,0,0,0,21,409,30,0.19047619,0.009779951,1
1,0,0,0,1,1,0,0,0,0,0,0,16,385,30,0.1875,0.007792208,1
1,0,0,0,1,1,0,0,0,0,0,0,16,373,51,0.25,0.010723861,1
1,0,0,0,1,1,0,0,0,0,0,0,13,391,38,0.307692308,0.010230179,1
1,0,0,0,1,1,0,0,0,0,0,0,17,359,35,0.058823529,0.002785515,1
1,0,0,0,1,1,0,0,0,0,0,0,32,963,111,0.15625,0.005192108,1
1,0,0,0,1,1,0,0,0,0,0,0,24,350,51,0.25,0.017142857,1
1,0,0,0,1,1,0,0,0,0,0,0,23,408,40,0.130434783,0.007352941,1
1,0,0,0,1,1,0,0,0,0,0,0,18,380,38,0.333333333,0.015789474,1
1,0,0,0,1,1,0,0,0,0,0,0,12,403,28,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,13,395,50,0.153846154,0.005063291,1
1,0,0,0,1,1,0,0,0,0,0,0,14,378,39,0.285714286,0.010582011,1
1,0,0,0,1,1,0,0,0,0,0,0,21,339,37,0.238095238,0.014749263,1
1,0,0,0,1,1,0,0,0,0,0,0,22,423,37,0.136363636,0.007092199,1
0,0,0,0,1,1,0,0,0,0,0,0,19,384,36,0.157894737,0.0078125,1
1,0,0,0,1,1,0,0,0,0,0,0,21,359,37,0.19047619,0.011142061,1
1,0,0,0,1,1,0,0,0,0,0,0,16,380,34,0.0625,0.002631579,1
1,0,0,0,1,1,0,0,0,0,0,0,16,345,36,0.125,0.005797101,1
0,0,0,0,1,1,0,0,0,0,0,0,16,422,46,0.125,0.004739336,1
1,0,0,0,1,1,0,0,0,0,0,0,22,432,33,0.181818182,0.009259259,1
1,0,0,0,1,1,0,0,0,0,0,0,18,315,14,0.111111111,0.006349206,1
1,0,0,0,1,1,0,0,0,0,0,0,24,395,38,0.125,0.007594937,1
1,0,0,0,1,1,0,0,0,0,0,0,19,359,40,0.210526316,0.011142061,1
1,0,0,0,1,1,0,0,0,0,0,0,15,330,31,0.2,0.009090909,1
1,0,0,0,1,1,0,0,0,0,0,0,30,476,61,0.233333333,0.014705882,1
1,0,0,0,1,1,0,0,0,0,0,0,20,369,42,0.15,0.008130081,1
1,0,0,0,1,1,0,0,0,0,0,0,25,342,33,0.08,0.005847953,1
1,0,0,0,1,1,0,0,0,0,0,0,20,389,25,0.15,0.007712082,1
1,0,0,0,1,1,0,0,0,0,0,0,24,372,37,0.208333333,0.01344086,1
1,0,0,0,1,1,0,0,0,0,0,0,10,339,23,0.1,0.002949853,1
0,0,0,0,1,1,0,0,0,0,0,0,17,354,30,0.352941176,0.016949153,1
1,0,0,0,1,1,0,0,0,0,0,0,21,349,35,0.285714286,0.017191977,1
1,0,0,0,1,1,0,0,0,0,0,0,19,365,40,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,12,366,47,0.166666667,0.005464481,1
1,0,0,0,1,1,0,0,0,0,0,0,21,350,42,0.142857143,0.008571429,1
1,0,0,0,1,1,0,0,0,0,0,0,20,370,34,0.15,0.008108108,1
1,0,0,0,1,1,0,0,0,0,0,0,15,337,29,0.133333333,0.005934718,1
1,0,0,0,1,1,0,0,0,0,0,0,18,337,36,0.166666667,0.008902077,1
0,0,0,0,1,1,0,0,0,0,0,0,23,373,39,0.173913043,0.010723861,1
1,0,0,0,1,1,0,0,0,0,0,0,17,377,25,0,0,1
0,0,0,0,1,1,0,0,0,0,0,0,17,334,35,0.176470588,0.008982036,1
1,0,0,0,1,1,0,0,0,0,0,0,21,338,42,0.19047619,0.01183432,1
1,0,0,0,1,1,0,0,0,0,0,0,20,326,35,0.1,0.006134969,1
1,0,0,0,1,1,0,0,0,0,0,0,20,407,42,0.15,0.007371007,1
1,0,0,0,1,1,0,0,0,0,0,0,20,365,39,0.15,0.008219178,1
1,0,0,0,1,1,0,0,0,0,0,0,22,388,48,0.136363636,0.007731959,1
0,0,0,0,1,1,0,0,0,0,0,0,14,351,31,0.285714286,0.011396011,1
1,0,0,0,1,1,0,0,0,0,0,0,14,364,50,0.142857143,0.005494505,1
1,0,0,0,1,1,0,0,0,0,0,0,19,337,37,0.157894737,0.008902077,1
1,0,0,0,1,1,0,0,0,0,0,0,8,398,46,0.25,0.005025126,1
1,0,0,0,1,1,0,0,0,0,0,0,18,380,42,0.277777778,0.013157895,1
1,0,0,0,1,1,0,0,0,0,0,0,14,300,30,0.285714286,0.013333333,1
1,0,0,0,1,1,0,0,0,0,0,0,20,383,37,0.3,0.015665796,1
1,0,0,0,1,1,0,0,0,0,0,0,11,363,42,0.181818182,0.005509642,1
1,0,0,0,1,1,0,0,0,0,0,0,14,365,33,0.142857143,0.005479452,1
0,0,0,0,1,1,0,0,0,0,0,0,19,372,27,0.315789474,0.016129032,1
1,0,0,0,1,1,0,0,0,0,0,0,16,350,34,0.25,0.011428571,1
1,0,0,0,1,1,0,0,0,0,0,0,16,369,26,0.125,0.005420054,1
1,0,0,0,1,1,0,0,0,0,0,0,16,329,33,0.125,0.006079027,1
1,0,0,0,1,1,0,0,0,0,0,0,15,371,41,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,19,357,23,0.210526316,0.011204482,1
1,0,0,0,1,1,0,0,0,0,0,0,10,361,41,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,24,405,30,0.083333333,0.004938272,1
1,0,0,0,1,1,0,0,0,0,0,0,18,334,50,0.166666667,0.008982036,1
0,0,0,0,1,1,0,0,0,0,0,0,12,322,30,0.25,0.00931677,1
1,0,0,0,1,1,0,0,0,0,0,0,17,345,37,0.058823529,0.002898551,1
0,0,0,0,1,1,0,0,0,0,0,0,18,333,39,0.055555556,0.003003003,1
1,0,0,0,1,1,0,0,0,0,0,0,11,371,41,0.090909091,0.002695418,1
1,0,0,0,1,1,0,0,0,0,0,0,18,390,32,0.166666667,0.007692308,1
0,0,0,0,1,1,0,0,0,0,0,0,18,394,39,0.055555556,0.002538071,1
0,0,0,0,1,1,0,0,0,0,0,0,23,348,27,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,23,459,54,0.086956522,0.004357298,1
1,0,0,0,1,1,0,0,0,0,0,0,19,336,39,0.263157895,0.014880952,1
1,0,0,0,1,1,0,0,0,0,0,0,25,362,34,0.08,0.005524862,1
0,0,0,0,1,1,0,0,0,0,0,0,20,324,33,0.2,0.012345679,1
1,0,0,0,1,1,0,0,0,0,0,0,17,311,32,0.235294118,0.012861736,1
0,0,0,0,1,1,0,0,0,0,0,0,12,514,62,0.166666667,0.003891051,1
1,0,0,0,1,1,0,0,0,0,0,0,17,341,39,0.352941176,0.017595308,1
1,0,0,0,1,1,0,0,0,0,0,0,16,345,47,0.125,0.005797101,1
1,0,0,0,1,1,0,0,0,0,0,0,23,354,32,0.173913043,0.011299435,1
1,0,0,0,1,1,0,0,0,0,0,0,18,350,28,0.055555556,0.002857143,1
1,0,0,0,1,1,0,0,0,0,0,0,22,285,31,0.090909091,0.007017544,1
1,0,0,0,1,1,0,0,0,0,0,0,16,384,38,0.0625,0.002604167,1
1,0,0,0,1,1,0,0,0,0,0,0,11,317,39,0.090909091,0.003154574,1
1,0,0,0,1,1,0,0,0,0,0,0,26,368,41,0.153846154,0.010869565,1
1,0,0,0,1,1,0,0,0,0,0,0,26,504,71,0.230769231,0.011904762,1
1,0,0,0,1,1,0,0,0,0,0,0,15,395,28,0.066666667,0.002531646,1
1,0,0,0,1,1,0,0,0,0,0,0,25,535,63,0.24,0.011214953,1
